elm_identifier,start,stop,is_annotated,is_phiblastmatch,is_filtered,phiblast,topodomfilter,taxonfilter,structure
CLV_C14_Caspase3-7,94,98,False,False,False,False,False,False,False
DEG_Nend_UBRbox_1,1,4,False,False,False,False,False,False,False
DOC_USP7_MATH_1,36,40,False,False,False,False,False,False,False
DOC_USP7_MATH_1,44,48,False,False,False,False,False,False,False
DOC_USP7_MATH_1,72,76,False,False,False,False,False,False,False
DOC_WW_Pin1_4,95,100,False,False,False,False,False,False,False
LIG_BRCT_BRCA1_1,88,92,False,False,False,False,False,False,False
LIG_EH_1,42,46,False,False,False,False,False,False,False
LIG_FHA_1,35,41,False,False,False,False,False,False,False
LIG_Integrin_RGD_1,49,51,False,False,False,False,False,False,False
LIG_LIR_Gen_1,22,33,False,False,False,False,False,False,False
LIG_LIR_Gen_1,89,99,False,False,False,False,False,False,False
LIG_LIR_Gen_1,91,99,False,False,False,False,False,False,False
LIG_LIR_Nem_3,22,28,False,False,False,False,False,False,False
LIG_LIR_Nem_3,89,95,False,False,False,False,False,False,False
LIG_LIR_Nem_3,91,95,False,False,False,False,False,False,False
LIG_SH3_3,25,31,False,False,False,False,False,False,False
LIG_WD40_WDR5_VDV_2,41,48,False,False,False,False,False,False,False
LIG_WD40_WDR5_VDV_2,51,58,False,False,False,False,False,False,False
LIG_WD40_WDR5_VDV_2,53,58,False,False,False,False,False,False,False
LIG_WD40_WDR5_VDV_2,54,58,False,False,False,False,False,False,False
LIG_WD40_WDR5_VDV_2,55,58,False,False,False,False,False,False,False
MOD_CK2_1,100,106,False,False,False,False,False,False,False
MOD_GSK3_1,32,39,False,False,False,False,False,False,False
MOD_GSK3_1,34,41,False,False,False,False,False,False,False
MOD_GSK3_1,78,85,False,False,False,False,False,False,False
MOD_GSK3_1,82,89,False,False,False,False,False,False,False
MOD_GSK3_1,91,98,False,False,False,False,False,False,False
MOD_GSK3_1,95,102,False,False,False,False,False,False,False
MOD_GlcNHglycan,34,37,False,False,False,False,False,False,False
MOD_GlcNHglycan,40,43,False,False,False,False,False,False,False
MOD_GlcNHglycan,88,91,False,False,False,False,False,False,False
MOD_N-GLC_1,82,87,False,False,False,False,False,False,False
MOD_N-GLC_1,86,91,False,False,False,False,False,False,False
MOD_Plk_2-3,91,97,False,False,False,False,False,False,False
MOD_Plk_4,100,106,False,False,False,False,False,False,False
MOD_Plk_4,91,97,False,False,False,False,False,False,False
MOD_ProDKin_1,95,101,False,False,False,False,False,False,False
TRG_DiLeu_BaLyEn_6,28,33,False,False,False,False,False,False,False
TRG_ENDOCYTIC_2,25,28,False,False,False,False,False,False,False
