# q  I_recon
2.398167000000000094e-03 9.970202151534471868e-01
2.680304000000000107e-03 9.962797855909831801e-01
2.962441000000000119e-03 9.954579707645335729e-01
3.244579000000000039e-03 9.945550588789442426e-01
3.526716000000000052e-03 9.935713931431104928e-01
3.808853000000000065e-03 9.925073099455086201e-01
4.090990000000000078e-03 9.913631526552536544e-01
4.373128000000000432e-03 9.901392663711569009e-01
4.655264999999999577e-03 9.888360869505528061e-01
4.937401999999999590e-03 9.874540950080001878e-01
5.219539999999999944e-03 9.859937708748971463e-01
5.501676999999999956e-03 9.844556091134724074e-01
5.783813999999999969e-03 9.828400941598411933e-01
6.065950999999999982e-03 9.811477831352271028e-01
6.348089000000000336e-03 9.793792721799925438e-01
6.630226000000000348e-03 9.775351702750609828e-01
6.912363000000000361e-03 9.756160508921983832e-01
7.194500000000000374e-03 9.736225007567420597e-01
7.476637999999999860e-03 9.715552022596302129e-01
7.758774999999999873e-03 9.694149223951744609e-01
8.040912000000000753e-03 9.672023857409601799e-01
8.323050000000000240e-03 9.649182691083145746e-01
8.605187000000000253e-03 9.625632788744459267e-01
8.887324000000000265e-03 9.601382035126356795e-01
9.169461000000000278e-03 9.576438974803358484e-01
9.451598999999999764e-03 9.550811805448019554e-01
9.733735999999999777e-03 9.524508486556652054e-01
1.001587299999999979e-02 9.497536767415756254e-01
1.029800999999999980e-02 9.469905485770558906e-01
1.058014799999999929e-02 9.441623869452601125e-01
1.086228499999999930e-02 9.412701290460731007e-01
1.114442199999999931e-02 9.383146535895098284e-01
1.142656000000000054e-02 9.352968476475627124e-01
1.170869700000000055e-02 9.322177196359344720e-01
1.199083400000000056e-02 9.290782847145870882e-01
1.227297100000000057e-02 9.258795106202090119e-01
1.255510900000000006e-02 9.226222604597302812e-01
1.283724600000000007e-02 9.193074528200876339e-01
1.311938300000000009e-02 9.159361605069595846e-01
1.340152000000000010e-02 9.125095414075515832e-01
1.368365799999999959e-02 9.090286551862164499e-01
1.396579499999999960e-02 9.054944744115631661e-01
1.424793199999999961e-02 9.019079508209388862e-01
1.453007000000000083e-02 8.982701842131151082e-01
1.481220700000000084e-02 8.945823643952254267e-01
1.509434400000000086e-02 8.908455622282169806e-01
1.537648099999999914e-02 8.870607562750847386e-01
1.565861899999999862e-02 8.832289350839052089e-01
1.594075600000000037e-02 8.793512860691361510e-01
1.622289299999999865e-02 8.754290041363620434e-01
1.650503000000000040e-02 8.714632183866721782e-01
1.678716800000000162e-02 8.674549497784120877e-01
1.706930499999999989e-02 8.634052814656268948e-01
1.735144200000000164e-02 8.593153683515323271e-01
1.763357999999999939e-02 8.551863940400934450e-01
