# q  I_recon
3.245493999999999810e-03 9.951040611029242644e-01
3.527709999999999874e-03 9.942190591156330193e-01
3.809926999999999845e-03 9.932615259930880347e-01
4.092143999999999816e-03 9.922317269319839150e-01
4.374361000000000221e-03 9.911299281290092411e-01
4.656577999999999759e-03 9.899564663737133730e-01
4.938795000000000164e-03 9.887117302972734389e-01
5.221011000000000228e-03 9.873961106248290154e-01
5.503227999999999766e-03 9.860099736023490991e-01
5.785445000000000171e-03 9.845537027153477005e-01
6.067661999999999708e-03 9.830277381493437439e-01
6.349879000000000114e-03 9.814325605821563325e-01
6.632095999999999651e-03 9.797686409048323997e-01
6.914311999999999715e-03 9.780364312303641006e-01
7.196529000000000120e-03 9.762363708875982926e-01
7.478745999999999658e-03 9.743690157774181904e-01
7.760963000000000063e-03 9.724349741857185592e-01
8.043180000000000468e-03 9.704348297336772289e-01
8.325397000000000006e-03 9.683691117581026964e-01
8.607613999999999543e-03 9.662383538824868001e-01
8.889829999999999607e-03 9.640432004761931850e-01
9.172046999999999145e-03 9.617843272785246977e-01
9.454264000000000417e-03 9.594624037474230871e-01
9.736480999999999955e-03 9.570780341996268925e-01
1.001869799999999949e-02 9.546318286123474106e-01
1.030091500000000077e-02 9.521244943433629926e-01
1.058313100000000083e-02 9.495567945254574926e-01
1.086534800000000037e-02 9.469294460755753873e-01
1.114756499999999990e-02 9.442431602293320791e-01
1.142978199999999944e-02 9.414986483510924264e-01
1.171199900000000071e-02 9.386967091395569396e-01
1.199421600000000025e-02 9.358381778711251098e-01
1.227643200000000032e-02 9.329238386277883821e-01
1.255864899999999985e-02 9.299543488040827866e-01
1.284086599999999939e-02 9.269304188072844397e-01
1.312308300000000066e-02 9.238529381896956050e-01
1.340530000000000020e-02 9.207228674923932932e-01
1.368751699999999974e-02 9.175410782914916741e-01
1.396973299999999980e-02 9.143083294320702992e-01
1.425194999999999934e-02 9.110253629997034919e-01
1.453416700000000061e-02 9.076931042043374642e-01
1.481638400000000015e-02 9.043125157826740201e-01
1.509860099999999969e-02 9.008844782430130982e-01
1.538081799999999923e-02 8.974097686406921071e-01
1.566303399999999929e-02 8.938892026001665769e-01
1.594525100000000056e-02 8.903237181908203457e-01
1.622746799999999837e-02 8.867143370669329228e-01
1.650968499999999964e-02 8.830619882620555083e-01
1.679190200000000091e-02 8.793675097799389384e-01
1.707411899999999871e-02 8.756317613836545055e-01
1.735633500000000051e-02 8.718557325874251029e-01
1.763855199999999832e-02 8.680404005958001212e-01
1.792076899999999959e-02 8.641866918539770070e-01
1.820298600000000086e-02 8.602954264940193552e-01
1.848520299999999866e-02 8.563674593357830656e-01
1.876741999999999994e-02 8.524037959598349534e-01
1.904963600000000173e-02 8.484054881291156480e-01
1.933185299999999954e-02 8.443734537075532343e-01
1.961407000000000081e-02 8.403085686000651977e-01
1.989628699999999861e-02 8.362117331206652127e-01
2.017850399999999988e-02 8.320839912209863076e-01
2.046072100000000116e-02 8.279264061351081505e-01
2.074293799999999896e-02 8.237398441462231435e-01
2.102515400000000076e-02 8.195250223215245766e-01
2.130737099999999856e-02 8.152827056401209527e-01
2.158958799999999983e-02 8.110140038266547835e-01
2.187180500000000111e-02 8.067200572268091729e-01
2.215402199999999891e-02 8.024018352561327339e-01
2.243623900000000018e-02 7.980601787898491395e-01
2.271845499999999851e-02 7.936959669557727137e-01
2.300067199999999978e-02 7.893101032687163121e-01
2.328288900000000106e-02 7.849035438999881764e-01
2.356510599999999886e-02 7.804771586491334734e-01
2.384732300000000013e-02 7.760317693694473995e-01
2.412954000000000140e-02 7.715682485214393482e-01
2.441175599999999973e-02 7.670876104003123697e-01
2.469397300000000101e-02 7.625908266089088672e-01
2.497618999999999881e-02 7.580787661699667224e-01
2.525840700000000008e-02 7.535521909045326261e-01
2.554062400000000135e-02 7.490119240218087171e-01
2.582284099999999916e-02 7.444589259208043153e-01
2.610505700000000096e-02 7.398941749595646655e-01
2.638727399999999876e-02 7.353184466156663657e-01
2.666949100000000003e-02 7.307324806573221032e-01
2.695170800000000130e-02 7.261370629284112921e-01
2.723392499999999911e-02 7.215331031038720866e-01
2.751614200000000038e-02 7.169215118284748556e-01
2.779835799999999871e-02 7.123031051621452336e-01
2.808057499999999998e-02 7.076785958979543434e-01
2.836279200000000125e-02 7.030487917443849488e-01
2.864500899999999906e-02 6.984145655246812856e-01
2.892722600000000033e-02 6.937767734038695622e-01
2.920944300000000160e-02 6.891360901173818609e-01
2.949165899999999993e-02 6.844931284911317526e-01
2.977387600000000120e-02 6.798485657446472485e-01
3.005609299999999900e-02 6.752033094092615428e-01
3.033831000000000028e-02 6.705582378808544464e-01
3.062052700000000155e-02 6.659140450081527662e-01
3.090274399999999935e-02 6.612713527450450046e-01
3.118496000000000115e-02 6.566308501841117140e-01
3.146717699999999895e-02 6.519932497652018988e-01
3.174939400000000023e-02 6.473592996126240617e-01
3.203161100000000150e-02 6.427296220620308809e-01
3.231382800000000277e-02 6.381048026614540847e-01
3.259604499999999710e-02 6.334854956453979113e-01
3.287826099999999890e-02 6.288724600854896929e-01
3.316047800000000018e-02 6.242663834561036351e-01
3.344269500000000145e-02 6.196678590025477273e-01
3.372491200000000272e-02 6.150774207712880193e-01
3.400712899999999705e-02 6.104956710932870623e-01
3.428934599999999833e-02 6.059232916424944770e-01
3.457156200000000013e-02 6.013609439840219562e-01
3.485377900000000140e-02 5.968090588135399610e-01
3.513599600000000267e-02 5.922680695106283810e-01
3.541821299999999700e-02 5.877385242394806975e-01
3.570042999999999828e-02 5.832211084742408014e-01
3.598264699999999955e-02 5.787164637565357372e-01
3.626486400000000082e-02 5.742250308558007887e-01
3.654708000000000262e-02 5.697472219876482669e-01
3.682929699999999695e-02 5.652835179795044906e-01
3.711151399999999823e-02 5.608345572280550861e-01
3.739373099999999950e-02 5.564008998764685687e-01
3.767594800000000077e-02 5.519828700164308710e-01
3.795816500000000204e-02 5.475807489066037981e-01
3.824038099999999690e-02 5.431949981845587416e-01
3.852259799999999818e-02 5.388261736689793358e-01
3.880481499999999945e-02 5.344748278731192848e-01
3.908703200000000072e-02 5.301413260973187880e-01
3.936924900000000199e-02 5.258260035460636805e-01
3.965146600000000326e-02 5.215292496760577379e-01
3.993368199999999812e-02 5.172515108203936673e-01
4.021589899999999940e-02 5.129931542705135072e-01
4.049811600000000067e-02 5.087544954347409387e-01
4.078033300000000194e-02 5.045358235328074592e-01
4.106255000000000321e-02 5.003375046917415414e-01
4.134476699999999755e-02 4.961599582967989863e-01
4.162698299999999935e-02 4.920035607485269691e-01
4.190920000000000062e-02 4.878684969436163366e-01
4.219141700000000189e-02 4.837549850468217394e-01
4.247363400000000316e-02 4.796633597815897487e-01
4.275585099999999750e-02 4.755940376598521979e-01
4.303806799999999877e-02 4.715473604887421843e-01
4.332028400000000057e-02 4.675235138108713162e-01
4.360250100000000184e-02 4.635226263104338384e-01
4.388471800000000311e-02 4.595449578783527000e-01
4.416693499999999745e-02 4.555908035896185648e-01
4.444915199999999872e-02 4.516604249873827914e-01
4.473136899999999999e-02 4.477540150336111191e-01
4.501358500000000179e-02 4.438717801662707130e-01
4.529580200000000306e-02 4.400139535376155209e-01
4.557801899999999740e-02 4.361808426941251593e-01
4.586023599999999867e-02 4.323726234940267199e-01
4.614245299999999994e-02 4.285892583250429100e-01
4.642467000000000121e-02 4.248307257922285252e-01
4.670688600000000301e-02 4.210973069373038502e-01
4.698910299999999735e-02 4.173893720673676477e-01
4.727131999999999862e-02 4.137071839683946206e-01
4.755353699999999989e-02 4.100507518346156455e-01
4.783575400000000116e-02 4.064200802277019298e-01
4.811797100000000244e-02 4.028152885821180695e-01
4.840018699999999729e-02 3.992365545165880159e-01
4.868240399999999857e-02 3.956839640301432759e-01
4.896462099999999984e-02 3.921575625609597937e-01
4.924683800000000111e-02 3.886573928217026963e-01
4.952905500000000238e-02 3.851835925200333688e-01
4.981127199999999672e-02 3.817363315670649904e-01
5.009348799999999852e-02 3.783157028402318045e-01
5.037570499999999979e-02 3.749216453290894480e-01
5.065792200000000106e-02 3.715541528539016980e-01
5.094013900000000233e-02 3.682133442405843837e-01
5.122235599999999667e-02 3.648993788296784890e-01
5.150457299999999794e-02 3.616122936975114111e-01
5.178678999999999921e-02 3.583519804567637523e-01
5.206900600000000101e-02 3.551183673549110908e-01
5.235122300000000228e-02 3.519115034952930987e-01
5.263343999999999662e-02 3.487315133073098927e-01
5.291565699999999789e-02 3.455784120310179675e-01
5.319787399999999916e-02 3.424521100408654539e-01
5.348009100000000043e-02 3.393525428397236032e-01
5.376230700000000223e-02 3.362797807057671950e-01
5.404452399999999657e-02 3.332338864227062936e-01
5.432674099999999784e-02 3.302148126346223789e-01
5.460895799999999911e-02 3.272223626401159491e-01
5.489117500000000038e-02 3.242563898705096981e-01
5.517339200000000166e-02 3.213169507571950745e-01
5.545560800000000345e-02 3.184041526665680188e-01
5.573782499999999779e-02 3.155179719666707516e-01
5.602004199999999906e-02 3.126583285151994795e-01
5.630225900000000033e-02 3.098251219543912693e-01
5.658447600000000161e-02 3.070182296078655670e-01
5.686669300000000288e-02 3.042375268241063746e-01
