# q  I_recon
2.398167000000000094e-03 9.970007479837257325e-01
2.680304000000000107e-03 9.962555134310512317e-01
2.962441000000000119e-03 9.954283805368181470e-01
3.244579000000000039e-03 9.945196440457947373e-01
3.526716000000000052e-03 9.935296544638539951e-01
3.808853000000000065e-03 9.924587557550307304e-01
4.090990000000000078e-03 9.913072998470898733e-01
4.373128000000000432e-03 9.900756406050997827e-01
4.655264999999999577e-03 9.887642235161653304e-01
4.937401999999999590e-03 9.873735393224043477e-01
5.219539999999999944e-03 9.859040788063775373e-01
5.501676999999999956e-03 9.843563479342135603e-01
5.783813999999999969e-03 9.827308426494678617e-01
6.065950999999999982e-03 9.810281323118107411e-01
6.348089000000000336e-03 9.792488257321368961e-01
6.630226000000000348e-03 9.773935450214582543e-01
6.912363000000000361e-03 9.754628774808263847e-01
7.194500000000000374e-03 9.734574238670836710e-01
7.476637999999999860e-03 9.713778810267520436e-01
7.758774999999999873e-03 9.692250308264541703e-01
8.040912000000000753e-03 9.669996129048433753e-01
8.323050000000000240e-03 9.647023198152573364e-01
8.605187000000000253e-03 9.623338739520782559e-01
8.887324000000000265e-03 9.598950800808742079e-01
9.169461000000000278e-03 9.573868092266893948e-01
9.451598999999999764e-03 9.548098978888887034e-01
9.733735999999999777e-03 9.521651593188364959e-01
1.001587299999999979e-02 9.494533856776804503e-01
1.029800999999999980e-02 9.466754782939926782e-01
1.058014799999999929e-02 9.438323775880439470e-01
1.086228499999999930e-02 9.409250387467152921e-01
1.114442199999999931e-02 9.379543586445548975e-01
1.142656000000000054e-02 9.349212425379535008e-01
1.170869700000000055e-02 9.318267170969026791e-01
1.199083400000000056e-02 9.286718155343666181e-01
1.227297100000000057e-02 9.254575238775131218e-01
1.255510900000000006e-02 9.221847237616325188e-01
1.283724600000000007e-02 9.188543524560077724e-01
1.311938300000000009e-02 9.154675010380279865e-01
1.340152000000000010e-02 9.120253456230883460e-01
1.368365799999999959e-02 9.085289640182596660e-01
1.396579499999999960e-02 9.049793470557508934e-01
1.424793199999999961e-02 9.013774645294074794e-01
1.453007000000000083e-02 8.977244340721030058e-01
1.481220700000000084e-02 8.940214634007958017e-01
1.509434400000000086e-02 8.902696408715052856e-01
1.537648099999999914e-02 8.864699622670476620e-01
1.565861899999999862e-02 8.826234332374659486e-01
1.594075600000000037e-02 8.787312582302699848e-01
1.622289299999999865e-02 8.747946489405581394e-01
1.650503000000000040e-02 8.708147508472896536e-01
1.678716800000000162e-02 8.667926006888333479e-01
1.706930499999999989e-02 8.627292974069132869e-01
1.735144200000000164e-02 8.586260110499753795e-01
1.763357999999999939e-02 8.544839402165110842e-01
1.791571700000000114e-02 8.503042365543791448e-01
1.819785399999999942e-02 8.460879101352996035e-01
1.847999100000000117e-02 8.418360167941653094e-01
1.876212899999999892e-02 8.375497441996877512e-01
1.904426600000000067e-02 8.332303589716912873e-01
1.932640299999999894e-02 8.288789881984659491e-01
1.960854000000000069e-02 8.244966828284355786e-01
1.989067799999999844e-02 8.200845127245834920e-01
2.017281500000000019e-02 8.156437348715357416e-01
2.045495199999999847e-02 8.111755808008750401e-01
2.073708900000000022e-02 8.066811024579699785e-01
2.101922700000000144e-02 8.021611641029740003e-01
2.130136399999999972e-02 7.976167613408283730e-01
2.158350100000000146e-02 7.930491324995621039e-01
2.186563899999999921e-02 7.884595639887231888e-01
2.214777600000000096e-02 7.838492208446395937e-01
2.242991299999999924e-02 7.792190837999590780e-01
2.271205000000000099e-02 7.745701680249195142e-01
2.299418799999999874e-02 7.699035362526144288e-01
2.327632500000000049e-02 7.652203069958348758e-01
2.355846199999999876e-02 7.605214742858975585e-01
2.384059900000000051e-02 7.558079947781903840e-01
2.412273700000000173e-02 7.510808523278051929e-01
2.440487400000000001e-02 7.463411992509902948e-01
2.468701099999999829e-02 7.415901438074207208e-01
2.496914899999999951e-02 7.368286420374718926e-01
2.525128600000000126e-02 7.320576017265554292e-01
2.553342299999999954e-02 7.272779336763164348e-01
2.581556000000000128e-02 7.224906954873454579e-01
2.609769799999999904e-02 7.176969311106798921e-01
2.637983500000000078e-02 7.128975780998955125e-01
2.666197199999999906e-02 7.080934307102835223e-01
2.694410900000000081e-02 7.032853549665954995e-01
2.722624699999999856e-02 6.984743180694432674e-01
2.750838400000000031e-02 6.936613405038163371e-01
2.779052099999999859e-02 6.888472750205668627e-01
2.807265899999999981e-02 6.840329127764634976e-01
2.835479600000000155e-02 6.792191353760723693e-01
2.863693299999999983e-02 6.744068489965792113e-01
2.891907000000000158e-02 6.695969622778062957e-01
2.920120799999999933e-02 6.647901826719221363e-01
2.948334500000000108e-02 6.599871818752842678e-01
2.976548199999999936e-02 6.551886825134863868e-01
3.004761900000000110e-02 6.503956003377465711e-01
3.032975699999999886e-02 6.456088250284456320e-01
3.061189400000000060e-02 6.408291104377283887e-01
3.089403099999999888e-02 6.360570798529284753e-01
3.117616900000000010e-02 6.312933999317560385e-01
3.145830599999999838e-02 6.265388555209778776e-01
3.174044300000000013e-02 6.217941683391943197e-01
3.202258000000000188e-02 6.170599625169315150e-01
3.230471800000000310e-02 6.123368025173989704e-01
3.258685499999999791e-02 6.076253634697691419e-01
3.286899199999999965e-02 6.029263551461113702e-01
3.315112900000000140e-02 5.982404843423557717e-01
3.343326700000000262e-02 5.935682959128314451e-01
3.371540399999999743e-02 5.889103355934643957e-01
3.399754099999999918e-02 5.842671582712221090e-01
3.427967900000000040e-02 5.796393937677453145e-01
3.456181600000000215e-02 5.750276890200103352e-01
3.484395299999999696e-02 5.704324584919386876e-01
3.512608999999999870e-02 5.658540802544254067e-01
3.540822799999999992e-02 5.612930351187132016e-01
3.569036500000000167e-02 5.567499889325558948e-01
3.597250200000000342e-02 5.522255209529353115e-01
3.625463899999999823e-02 5.477200245962686731e-01
3.653677699999999945e-02 5.432338256890691941e-01
3.681891400000000120e-02 5.387674022628068382e-01
3.710105100000000294e-02 5.343212933814686094e-01
3.738318799999999775e-02 5.298960000239972823e-01
3.766532599999999897e-02 5.254917738468352084e-01
3.794746300000000072e-02 5.211088627282646213e-01
3.822960000000000247e-02 5.167476172385808697e-01
3.851173799999999675e-02 5.124085292263069746e-01
3.879387499999999850e-02 5.080920935923933790e-01
3.907601200000000025e-02 5.037985876263274543e-01
3.935814900000000199e-02 4.995282689834366630e-01
3.964028700000000321e-02 4.952814290239651585e-01
3.992242399999999802e-02 4.910584458029495503e-01
4.020456099999999977e-02 4.868596216914125585e-01
4.048669800000000152e-02 4.826851737308197610e-01
